AppNumber,ApplicantType,Institution,OrganizationType,InstCity,InstState,InstPostalCode,InstCountry,CongressionalDistrict,Latitude,Longitude,CouncilDate,YearAwarded,ProjectTitle,Program,Division,ApprovedOutright,ApprovedMatching,AwardOutright,AwardMatching,OriginalAmount,SupplementAmount,BeginGrant,EndGrant,ProjectDesc,ToSupport,PrimaryDiscipline,SupplementCount,Supplements,ParticipantCount,Participants,DisciplineCount,Disciplines
AV-271084-20,1,University of Arizona,Center For Advanced Study/Research Institute,Tucson,AZ,85721-0073,USA,7,32.23665,-110.9534,3/1/2020 12:00:00 AM,2020,Thunder of War - Winds of Return,Dialogues on the Experience of War,Education Programs,98921.0000,0.0000,98921.0000,0.0000,98921.0000,0.0000,5/1/2020 12:00:00 AM,10/31/2022 12:00:00 AM,"This University of Arizona project reaches out to the diverse communities of Southern Arizona to provide three different discussion fora to engage veterans, students, faculty, and members of the community to explore the experiences of our veterans’ journeys home including: The reintegration of veterans into their communities, the varied experiences and challenges for different generations of vets, and the complicated duality of the sentiment “Thank You for Your Service,” which has existed throughout America’s history in relation to its “former” warriors. It ultimately aims to leverage the critical and compassionate lens so characteristic of the humanities to bring healing and wholeness to veterans who are facing the challenges commonly experienced by warriors returning home. With this practical, applied approach, we aim to empower our student-veterans and participants to tell their own stories, increase their self-efficacy, and effectively navigate the winds of return.","<p>A course for twelve student veterans to learn to
lead discussions for veterans on post-war homecoming, followed by their
facilitation of discussion sessions held in three locations in southern Arizona
for 30-35 veterans each.</p>",Military History,0,,3,Barbara Citera [Project Director]; Michael Marks [Co Project Director]; Richard Nicholls [Co Project Director],3,"Interdisciplinary Studies, Other; Military History; Public History"
AV-271086-20,1,National University,University,La Jolla,CA,92037-1011,USA,50,32.89419,-117.24255,3/1/2020 12:00:00 AM,2020,A Soldier's Place: Veterans and Civilians Speaking About War,Dialogues on the Experience of War,Education Programs,100000.0000,0.0000,98411.5700,0.0000,98411.5700,0.0000,6/1/2020 12:00:00 AM,6/30/2021 12:00:00 AM,"A Soldier’s Place: Veterans and Civilians Speaking about War is a collaborative project between faculty in National University’s College of Letters and Sciences, Veteran Center, and veteran-student alumni to conduct a year-long training and discussion program under the auspices of the NEH “Dialogues on the Experiences of War” grant. The project uses humanities sources to achieve two goals: first, to explore war and the themes of trauma, loyalty, heroism, and homecoming and their effects on individuals and societies and, second, to develop a space for veterans and others to have meaningful and transformative conversations through facilitated discussions focused on those themes. With a repertoire of epic poetry, narrative non-fiction, military biography, film, and memoir, the humanities provide important intellectual and cultural frames which can give veterans the perspective they need in order to understand better what they have seen, what they have done, and what has been done to them.","A year-long training and discussion program
organized by faculty at National University, in collaboration with the Veteran
Center and veteran-student alumni.",Cultural History,0,,2,Lorna Zukas [Project Director]; Alexander Zukas [Co Project Director],3,"Cultural History; History, General; Military History"
AV-271091-20,1,St. John Fisher College,Four-Year College,Rochester,NY,14618-3537,USA,25,43.1167,-77.51715,3/1/2020 12:00:00 AM,2020,"Dialogues on Ethics, Civic Engagement, and Military Service",Dialogues on the Experience of War,Education Programs,99263.0000,0.0000,99263.0000,0.0000,99263.0000,0.0000,5/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM,"The project will provide insight into historical resonance of war experiences and the applicability of that resonance to our understanding of pressing moral and ethical issues through the implementation of a series of training and discussion opportunities, emphasizing the study of humanities sources about war, culminating in a variety of public discussions. Through the Discussion Leader preparation program and then the Discussion on the Experiences of War program, held in veteran-serving community sites, the following goals will be achieved:  1. Facilitate the sharing of experiences by applying best practices in text-based discussion. 2. Provide veterans and their families the tools and an environment in which to better understand their wartime experience, through the examination of theoretical and doctrinal issues of recent wars. 3. Enable veterans and their families to learn about the theory and practice of small wars and examine duty, patriotism, and loyalty in those conflicts.","<p>An expansion of a 2017 <em>Dialogues on
the Experience of War</em> public discussion program for veterans in the greater
Rochester community, which trains student veterans to lead discussions of
ethics, civic engagement, and the experiences of war and military service.</p>",U.S. History,0,,2,Carolyn Vacca [Project Director]; Frederick Dotolo [Co Project Director],3,"Literature, General; Military History; U.S. History"
PB-271095-20,1,Oglala Lakota College,Four-Year College,Kyle,SD,57752-3094,USA,1,43.423560,-102.176640,1/1/1900 12:00:00 AM,2019,Preserving and Perpetuating Lakota Voices,Cooperative Agreements and Special Projects (P&A),Preservation and Access,28516.0000,0.0000,28516.0000,0.0000,28516.0000,0.0000,11/1/2019 12:00:00 AM,9/30/2020 12:00:00 AM,"This equipment needs project will support our efforts to continue to preserve and create access to the many unique analog audio and video assets at the Woksape Tipi Archives and Tribal Repository at Oglala Lakota College.&nbsp; These items will greatly enhance out ability to stabilize critically important Lakota knowledge (linguistically, culturally, and historically) with current technology.&nbsp; Very little of our work is restricted access, so this benefits not only our communities and our students but also faculty, visiting researchers, and linguists.","The purchase of two computers, audio and video
playback equipment, audio recorders, and other accessories that will enable the
applicant to digitize the recordings, thus increasing access and allowing the
files to be saved on the institution’s network-attached storage server.&nbsp;",Unknown,0,,1,Tawa Ducheneaux [Project Director],3,"Archival Management and Conservation; Languages, Other; Native American Studies"
SP-271096-20,1,Sac and Fox Tribe of the Mississippi in Iowa,Indian Tribal Organization,Tama,IA,52339-9634,USA,2,41.9894,-92.6546,1/1/1900 12:00:00 AM,2019,Meskwaki Historic Preservation Department Digitization Project,State Projects,Federal/State Partnership,20000.0000,0.0000,20000.0000,0.0000,20000.0000,0.0000,10/1/2019 12:00:00 AM,3/31/2022 12:00:00 AM,"The Sac and Fox Tribe of the Mississippi in Iowa will initiate digitization of its Historical Preservation Museum collection of more than 5,000 fragile, historic images and films of Meskwaki peoples and traditions. This will help the Tribe further its strategic priority of preserving tribal language and culture; one of the top five overarching Sac and Fox community goals. The activities financed under this grant will help the Tribe achieve current project objectives including: 1) Implementing the Atowewenwi community language preservation plan. 2) Collecting and making available resources to support preservation activities, including digital resources. 3) Developing a plan for Meskwaki cultural and language immersion. 4) Developing a manual of tribal customs, procedures, and practices.",No to support statement,Unknown,0,,1,Johnathan Buffalo [Project Director],7,"Digital Humanities; Digital Preservation; Education; Humanities; Interdisciplinary Studies, General; Languages, Other; Native American Studies"
AH-271097-20,1,Supreme Court Historical Society,Historical Society,Washington,DC,20003-1036,USA,1,38.889720,-77.002700,1/1/1900 12:00:00 AM,2019,Advancing Civic Education and Commemorating the Nation's 250th Anniversary,Cooperative Agreements and Special Projects (Education),Education Programs,30000.0000,0.0000,30000.0000,0.0000,30000.0000,0.0000,11/1/2019 12:00:00 AM,9/30/2020 12:00:00 AM,"Requested funding would support the development of 32 new curricular items and 55 new teaching activities for 11 newly added Landmark cases to the Supreme Court Historical Society's (SCHS) Landmark Cases website. The requested funds would be used to hire two law student consultants to research, draft case summaries, and cover editorial duties; engage two high school and one middle school teacher to test materials and review content; and, in coordination with inHeritage.org, add video and documentary footage to complement the new curricular items. All other project funding would be covered by SCHS's partner StreetLaw and expected funding from another outside source.",No to support statement,U.S. History,0,,1,Martha Meehan-Cohen [Project Director],6,American Government; Digital Humanities; Education; Legal History; Political History; U.S. History
RZ-271100-20,1,University of Notre Dame,University,Notre Dame,IN,46556-4635,USA,2,41.699790,-86.237870,7/1/2020 12:00:00 AM,2020,"John Rawls's ""A Theory of Justice"" at Fifty: An Anniversary Conference",Collaborative Research,Research Programs,26725.0000,0.0000,26725.0000,0.0000,26725.0000,0.0000,7/1/2021 12:00:00 AM,6/30/2022 12:00:00 AM,"John Rawls was one of the greatest philosophers of the last century.  2021 will bring the 50th anniversary of the publication of his book <em>A Theory of Justice</em>. In September of that year, the University of Notre Dame will host an international conference to mark the anniversary. The University seeks a Convening Grant to support the conference. The interpretation of Rawls's work, the usefulness of his philosophical method and the validity of his conclusions have all been hotly contested in recent years.  The Notre Dame conference will bring together approximately thirty of the best political philosophers in the world who engage Rawls's work, some critically and some sympathetically. The conference promises to advance scholarly understanding of his thought and its relevance to contemporary politics. It also promises to advance knowledge of what the NEH calls ""America's core principles of government"" and thereby to further the purposes of the NEH's initiative ""A More Perfect Union"".",Planning and holding a conference on the 50th anniversary of the publication of <em>A Theory of Justice</em> by American philosopher John Rawls (1921–2002). (12 months),"Philosophy, Other",0,,1,Paul Weithman [Project Director],3,"Philosophy, General; Philosophy, Other; Political Theory"
FN-271111-20,2,University of Arizona,Center For Advanced Study/Research Institute,Tucson,AZ,85721-0073,USA,7,32.23665,-110.9534,3/1/2020 12:00:00 AM,2020,Documentation and speech corpus development for Gitksan [git],Dynamic Language Infrastructure-Documenting Endangered Languages - Fellowships,Research Programs,60000.0000,0.0000,60000.0000,0.0000,60000.0000,0.0000,10/1/2020 12:00:00 AM,9/30/2021 12:00:00 AM,"Gitksan is the traditional language of the Gitxsan people of&nbsp;Alaska and&nbsp;the&nbsp;northern interior of British Columbia. It is the easternmost
member of the Tsimshianic family and highly endangered, with an estimated 300-500 native speakers
in their late 50s, at the youngest. Language shift toward English is well underway, in large part due to the
effects of the Canadian residential school policy of the 20th century, making the need for language
documentation increasingly urgent. Essentially, all documentary work on Gitksan has been conducted in
the last 40 years; existing resources include an unpublished grammar, a few short lessons and stories, and several wordlists and phrasebooks of varying levels of detail. There are many areas yet undocumented.<br />
The project's primary goal is the development of a online text repository with several functions:
<br />
1) a community-accessible body of narratives and conversations,
<br />
2) a base of sample sentences for an existing community-accessible online dictionary in active
<br />
development at the University of British Columbia, and
<br />
3) a corpus for linguists working on Gitksan to view long-form narrative or conversational data. (Edited by staff)",Translation and annotation of audio recordings for a community- and scholar-accessible online repository of the Native American Gitksan language spoken in Alaska and British Columbia.,Unknown,0,,1,Clarissa Forbes [Project Director],0,
FN-271113-20,2,CSU Fullerton Auxiliary Services Corporation,University,Fullerton,CA,92831-3599,USA,45,33.884190,-117.889990,3/1/2020 12:00:00 AM,2020,Grammar and Lexicon of Purisimeño [puy],Dynamic Language Infrastructure-Documenting Endangered Languages - Fellowships,Research Programs,30000.0000,0.0000,30000.0000,0.0000,30000.0000,0.0000,6/1/2020 12:00:00 AM,8/31/2021 12:00:00 AM,"The Chumashan languages of Central and Southern coastal California have gone functionally extinct
within the last 45 years. However, much tribal cultural knowledge is still alive, and there are several
living individuals who have heard the language spoken and can recall words. The available material
on Chumashan languages is incomplete: there are few readily-accessible materials on the languages for&nbsp;the public — the major exception being Applegate’s Samala (Ineseño) Chumash dictionary
(Santa Ynez Band of Chumash Indians 2007) and Henry-Rodriguez’s forthcoming dictionary on
Ventureño Chumash.
The current project for a lexicon and grammar will resolve questions on the nature of Central Chumash, which is a protolanguage
and subdivision within the Chumash language family.&nbsp;Outside of a very small lexicon assembled by
the Western Institute for Endangered Language Documentation in 2018, there is no Purisimeño data readily available. By completing a grammatical
description of Purisimeño and&nbsp;an accompanying full lexicon, questions about Central
Chumashan and Southern Chumashan&nbsp;morphosyntax
and historical affiliation will be able to be asked and answered. It will also be useful to the layperson
and heritage learners of Central Chumashan languages. (Edited by staff)","Research and writing a digital lexicon and grammar of the Native American&nbsp;language Purisimeño, a dormant language of the Chumash family of central&nbsp;coastal California.",Unknown,0,,1,Timothy Henry-Rodriguez [Project Director],0,
FN-271115-20,2,"Endangered Language Alliance, Inc.",Center For Advanced Study/Research Institute,New York,NY,10011-4610,USA,12,40.738640,-73.991870,3/1/2020 12:00:00 AM,2020,Creating and Annotating a Seke Language Corpus [skj],Dynamic Language Infrastructure-Documenting Endangered Languages - Fellowships,Research Programs,60000.0000,0.0000,60000.0000,0.0000,60000.0000,0.0000,6/1/2020 12:00:00 AM,5/31/2021 12:00:00 AM,"This project aims to build on completed fieldwork to further the documentation of Seke, an endangered
and little-documented Tibeto-Burman language of the Tamangic branch, through the creation of a rich,
annotated, multi-dialectal corpus of video and audio recordings including stories, oral histories, and a
range of other narratives reflecting the lives and stories of Seke speakers. The resulting electronic corpus
and outputs will serve both community members and scholars.
Seke is one of the least well-known languages of the increasingly well-documented but still relatively
little-known Tamangic branch within the Tibeto-Burman language family. Without sustained documentation or virtually any multimedia record, Seke
has remained a missing link in our understanding of the branch, being both geographically and typologically at the edge of the Tamangic world and completely surrounded by the Tibetic language
Loke.&nbsp;The Seke-speaking area was once
considerably larger, and a record of Seke would be significant for our understanding of the cultural,
demographic, and natural history of the region. In the context of heavy language contact and outmigration,
regional patterns of multilingualism encompassing Seke, Loke, Thakali, Tibetan, Nepali, and
now English are shifting rapidly, also a process worthy of study. (Edited by staff)","Fieldwork to document and analyze Seke, an endangered language from the southeastern Himalayan region, through audio and video recordings of stories, oral histories, and a range of other narratives reflecting the lives and histories of Seke speakers.",Unknown,0,,1,Ross Perlin [Project Director],0,
FN-271117-20,2,"University of Colorado, Boulder",University,Boulder,CO,80303-1058,USA,2,40.01352,-105.25173,3/1/2020 12:00:00 AM,2020,Investigating interaction in two endangered East Tukano languages: Kotiria [gvc] and Wa'ikhana [pir],Dynamic Language Infrastructure-Documenting Endangered Languages - Fellowships,Research Programs,60000.0000,0.0000,60000.0000,0.0000,60000.0000,0.0000,1/1/2021 12:00:00 AM,4/30/2022 12:00:00 AM,"This research will advance analysis of the data resulting from the NSF-DEL-funded project
<em>Grammar and multilingual practices through the lens of everyday interaction in two endangered
languages in the East Tukano family</em>. This successful project has produced an extensive documentary
corpus of everyday interaction and a set of sociolinguistic interviews involving members of the Kotiria
(or Wanano) and Wa'ikhana (or Piratapuyo) language communities in the multilingual
Vaupes region of northwestern Amazonia. This large
collection of primary linguistic and sociolinguistic data provides vital empirical input for more detailed
investigations of research questions related to (i) multilingual speech practices and language contact
phenomena; (ii) grammatical structures; and (iii) universal and language-particular properties of everyday
informal conversation. The proposed work during the fellowship will result in enhanced annotation of recordings (including
English translations, interlinear grammatical analysis, and interactional features) and collaborative
production of detailed transcripts from which collections of pertinent instances of structures and actions
can be drawn for a variety of planned publications. The project will additionally enhance the
documentation archive, deposited at ELAR, to make it more searchable and accessible, with all archival
materials open access. (Edited by staff)","Analysis, annotation, and archiving of recordings of interactional dialogue among speakers of the Kotiria and Wa'ikhana languages from the northwestern Amazonian region.",Unknown,0,,1,Kristine Stenzel [Project Director],0,
FZ-271119-20,2,New York University,Publishing,New York,NY,10012-1019,USA,10,40.7299,-73.99706,7/1/2020 12:00:00 AM,2020,"The Taste Maker: The Life and Work of Judith Jones, the 20th-Century Editor Who Changed the Way America Cooked, Ate, and Read",Public Scholars,Research Programs,60000.0000,0.0000,60000.0000,0.0000,60000.0000,0.0000,9/1/2020 12:00:00 AM,8/31/2021 12:00:00 AM,"Judith Jones (1924 – 2017) is best known for “rescuing” Anne Frank’s diary from the Doubleday slush pile in postwar Paris, and her “discovery” of Julia Child in the late 1950s. But little else is known about Jones, who spend more than 50 years as senior editor at Knopf. The first woman editor hired to the firm, she spent decades nurturing such luminaries as novelists Anne Tyler and John Updike, and poets including Sharon Olds. She is also the progenitor of modern American food culture and media, responsible for redefining and elevating the cookbook form. In my book, <em>Taste Maker</em> (under contract with Signal Press), I present a narrative biography—the first on Jones (based, in part, on extensive oral history interviews I conducted with Jones in 2013, as well as on exclusive access to her personal archive)—examining her extraordinary life, and in so doing, parsing the role of women in American publishing, the under-documented role of editors in literature, and the “quiet power of cookbooks.”",Research and writing leading to a biography of American cookbook and literary editor Judith Jones (1924–2017).,Women's History,0,,1,Sara Franklin [Project Director],3,Media Studies; U.S. History; Women's History
RQ-271126-20,1,Ramapo College of New Jersey,Four-Year College,Mahwah,NJ,07430-1623,USA,5,41.082620,-74.178390,7/1/2020 12:00:00 AM,2020,The Jane Addams Papers Project,Scholarly Editions and Translations,Research Programs,200000.0000,19331.0000,200000.0000,19331.0000,219331.0000,0.0000,10/1/2020 12:00:00 AM,9/30/2022 12:00:00 AM,The Jane Addams Papers Project is publishing a free digital edition of writings and correspondence from 1901-1935 and completing research on Volume 4 of the Selected Papers of Jane Addams.,Preparation of an open access digital edition of social reformer Jane Addams's writings and correspondence from 1901-1935 and completing research on Volume 4 of the Selected Papers of Jane Addams. (24 months),U.S. History,0,,1,Cathy Hajo [Project Director],3,European History; U.S. History; Women's History
RQ-271128-20,1,"University of North Carolina, Asheville",Four-Year College,Asheville,NC,28804-3251,USA,11,35.61901,-82.56589,7/1/2020 12:00:00 AM,2020,"A Critical Edition of Henry of Ghent’s Quaestiones ordinariae (Summa), art. 63-67",Scholarly Editions and Translations,Research Programs,100000.0000,0.0000,99949.7200,0.0000,99949.7200,0.0000,1/1/2021 12:00:00 AM,12/31/2021 12:00:00 AM,"The critical edition of the works of Henry of Ghent, the most important medieval philosopher in the last quarter of the thirteenth century, is a project coordinated by Leuven University in Belgium. This edition fits into the large scheme of historical research in which the humanistic and intellectual roots of our institutions, ideas, and values, many of which have medieval origins, are developing. Forty-five volumes are anticipated in the series; twenty-three are in print and others are in preparation by a multinational team. This proposal is for three years (2021-2023) for G. Wilson, G. Etzkorn, and B. Goehring to research one specific volume: <em>Quaestiones ordinariae</em> (<em>Summa</em>), art. 63-67. The end product will be a printed volume in the Henry of Ghent series, and the Latin text will be placed on the Henry of Ghent web site https://philosophy.unca.edu/engage/henry-of-ghent/. Because Leuven University Press is committed to printing volumes in the series, publication is assured in advance.","Preparation for print and online publication of 13th-century philosopher Henry of Ghent’s <em>Questiones ordinariae</em> (<em>Summa</em>), articles 63-67. (12 months)",History of Philosophy,0,,1,Gordon Wilson [Project Director],1,History of Philosophy
RQ-271134-20,1,University of Mary Washington,Four-Year College,Fredericksburg,VA,22401-5300,USA,7,38.29849,-77.47371,7/1/2020 12:00:00 AM,2020,The Papers of James Monroe,Scholarly Editions and Translations,Research Programs,180000.0000,20000.0000,180000.0000,10000.0000,190000.0000,0.0000,10/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM,"The Papers of James Monroe is a longstanding initiative to collect, transcribe, annotate, and publish ten letterpress volumes of selected correspondence and other public and private papers of the fifth president of the United States. The project is sponsored by the University of Mary Washington and funded primarily by the National Endowment for the Humanities. A Comprehensive Catalogue of the Correspondence and Papers of James Monroe was released in two volumes in 2000. The first volume of The Papers of James Monroe appeared in 2003. Subsequent volumes have followed at regular three-year intervals. The most recent, volume seven, will be out in early 2020. The proposed grant will be applied to the preparation of volumes eight and nine.","Preparation for publication of volumes 8 and 9 of the papers of James Monroe (1758-1831), fifth President of the United States. (24 months)",U.S. History,0,,3,Daniel Preston [Project Director]; Robert Karachuk [Co Project Director]; Robert Karachuk [Project Director],1,U.S. History
RQ-271137-20,1,University of South Carolina,Four-Year College,Columbia,SC,29208-0001,USA,6,33.993260,-81.025200,7/1/2020 12:00:00 AM,2020,The Revolutionary Era Pinckney Statesmen of South Carolina: A Digital Documentary Edition - Phase 4 - Final,Scholarly Editions and Translations,Research Programs,200000.0000,0.0000,200000.0000,0.0000,200000.0000,0.0000,10/1/2020 12:00:00 AM,9/30/2022 12:00:00 AM,"We request two years of final funding to complete all editorial work for the 4-volume publication of a born-digital selective scholarly edition of the papers of the revolutionary era Pinckney statesmen—brothers Charles Cotesworth Pinckney (1746–1825) and Thomas Pinckney (1750–1828 , and their cousin Charles Pinckney (1757–1824)—to develop plans for the transfer of all digital materials created by staff during the editorial process to an appropriate research institution for long-term preservation and access; and to partner with a Pinckney-related national park and state park to develop interpretive strategies for civic engagement at their sites drawing on the edition.","Preparation for digital publication of volume 4 of the papers of three South Carolina statesmen: Charles Cotesworth Pinckney (1746-1825), Thomas Pinckney (1750-1828), and Charles Pinckney (1757-1824). (24 months)",U.S. History,0,,1,Constance Schulz [Project Director],1,U.S. History
RQ-271143-20,1,"Indiana University, Bloomington",Four-Year College,Bloomington,IN,47405-7000,USA,9,39.16604,-86.5268,7/1/2020 12:00:00 AM,2020,Richard Rufus Project (RRP),Scholarly Editions and Translations,Research Programs,300000.0000,0.0000,300000.0000,0.0000,300000.0000,0.0000,10/1/2020 12:00:00 AM,9/30/2024 12:00:00 AM,"Richard Rufus introduced the teaching of Aristotle's <em>Metaphysics </em>and natural philosophy at Paris, the heart of the 13th-c. western intellectual world. At Oxford Rufus was the first bachelor to lecture on Lombard's Sentences. His very early lectures analyzed &amp; challenged Aristotle's and Lombard's views. He thereby influenced the views of the great Scholastic philosophers who followed him, such as Roger Bacon's arguments for a beginning of the world, Albertus Magnus' discussion of universals, Aquinas' rejection of the ontological argument, and Duns Scotus' formal distinction and his theory of haecceity. After they were lost for 600 years, the British Academy (BA) began publishing our editions of Rufus' works, most recently his psychology lectures in 2018. In 2006, the Richard Rufus project (RRP) began publishing critical editions online. In 2020-23 RRP will submit vol. 2 of Rufus' Metaphysics lectures and vol. 1 of his Oxford lectures to the BA and publish online a newly discovered redaction of Averroes' <em>Metaphysics</em> in Latin.&nbsp;","Preparation for print and online publication of a commentary on Aristotle’s metaphysics, redaction of Averroes’ <em>Metaphysics,</em> and the Oxford lectures of Richard Rufus of Cornwall, an early Scholastic philosopher-theologian (ca. 1200-1260). (36 months)",History of Philosophy,0,,1,Rega Wood [Project Director],2,History of Philosophy; Medieval History
RQ-271155-20,1,"University of Maryland, College Park",University,College Park,MD,20742-5141,USA,7,38.9975,-76.95018,7/1/2020 12:00:00 AM,2020,Freedmen and Southern Society Project,Scholarly Editions and Translations,Research Programs,350000.0000,0.0000,350000.0000,0.0000,350000.0000,0.0000,7/1/2021 12:00:00 AM,6/30/2024 12:00:00 AM,"The Freedmen and Southern Society Project is editing <em>Freedom: A Documentary History of Emancipation, 1861-1867</em>, a nine-volume documentary history of the transition from slavery to freedom in the U.S. South. The edition documents a critical juncture in American history: the moment four million slaves gained their freedom. It constitutes a social history in the words of emancipated slaves and their contemporaries. Seven volumes will be in print by the beginning of the proposed grant period; the eighth will be completed during the first year of the proposed grant; and the final volume will be the work of years 2 and 3 of the grant period. The editors have published four additional volumes for general audiences and use in the classroom. The project's website provides both documents and interpretive material.","Preparation for publication of volumes 8 and 9 of Freedom: A Documentary History of Emancipation, 1861-1867. (24 months)",U.S. History,0,,1,Leslie Rowland [Project Director],2,African American History; U.S. History
RZ-271159-20,1,Florida State University,University,Tallahassee,FL,32306-0001,USA,2,30.44078,-84.29419,7/1/2020 12:00:00 AM,2020,The Origins of Writing in Early Mesoamerica,Collaborative Research,Research Programs,249850.0000,0.0000,247217.0000,0.0000,247217.0000,0.0000,1/1/2021 12:00:00 AM,12/31/2024 12:00:00 AM,"This book project charts the origins and development of writing in Mesoamerica to explore the critical time in the Early and Middle Formative Periods (ca. 1500–300 BCE) when Mesoamerican peoples developed a number of writing systems from sophisticated iconography. Further, it examines the continuous dialogue between these ancestral artistic systems and later scripts, such as those of the  Maya and Zapotec cultures, as well as how writing influenced visual culture. Building on a range of theoretical models, new discoveries, and recent field research, this book project elucidates the transition from a shared foundational iconography to phonetic writing. The aim is to craft a robust understanding of the emergence of writing and contextualize it in the rich visual culture of Mesoamerica, thereby contributing to a better theoretical conception of the origins and role of writing in early civilizations.",Preparation of a print monograph and digital archive detailing the origins of writing in Mesoamerica (1500-300 BCE). (36 months),Art History and Criticism,0,,2,Michael Carrasco [Project Director]; Joshua Englehardt [Co Project Director],3,Archaeology; Art History and Criticism; Latin American Languages
RZ-271167-20,1,New York University,Publishing,New York,NY,10012-1019,USA,10,40.7299,-73.99706,7/1/2020 12:00:00 AM,2020,Prescription to Prediction: The Ancient Sciences in Cross-Cultural Perspective,Collaborative Research,Research Programs,49998.0000,0.0000,43365.0000,0.0000,43365.0000,0.0000,12/1/2020 12:00:00 AM,11/30/2022 12:00:00 AM,"The aim of this NEH Collaborative Research Grant is to host a major interdisciplinary conference and workshop on ancient medicine, astronomy, astrology, and divination, in cross-cultural perspective. Particularly, the exchange of scientific knowledge between the ancient Egyptian, Babylonian, and Greek and Roman worlds will be explored, with an emphasis on broadening the scholarly foundation for such inquiries through new research on unpublished primary texts.","Planning and holding a conference on the ancient sciences in comparative perspective between the Egyptian, Babylonian, Greek, and Roman worlds. (12 months)",Ancient History,0,,2,Alexander Jones [Project Director]; Richard Jasnow [Co Project Director],1,Ancient History
RQ-271184-20,1,Johns Hopkins University,Publishing,Baltimore,MD,21218-2608,USA,7,39.33085,-76.61787,7/1/2020 12:00:00 AM,2020,Translation and Critical Edition of Francesco Emanuele Cangiamila's Embriología Sacra,Scholarly Editions and Translations,Research Programs,215481.0000,0.0000,215481.0000,0.0000,215481.0000,0.0000,10/1/2020 12:00:00 AM,9/30/2023 12:00:00 AM,"A group of six scholars proposes to produce the first English-language translation and critical edition of <em>Embriologia Sacra</em> (1751), authored by Jesuit priest and Inquisitor Francesco Emanuele Cangiamila. Sacred Embryology is one of the most important Enlightenment-era texts on fetal personhood in the Catholic world. It inspired more than a century of similar works, abridgements, and translations. These works were widely distributed, especially throughout Latin America. It also directly influenced the Catholic Church’s position on fetal ensoulment, as articulated in Pius IX’s 1869 Apostolicae Sedis. With this text, Cangiamila became one of the first theologians—and certainly the most vocal of his time—to insist that fetal ensoulment might occur as early as conception. We expect that the volume will attract readers and researchers from numerous fields, given the work’s significance to Roman Catholic theology, gendered scientific practice, and social and legal debates about unborn life.",Preparation for publication of a translation and critical edition of Francesco Emanuele Cangiamila’s <em>Embriología Sacra</em> (1751). (24 months),"History, Other",0,,1,Elizabeth O'Brien [Project Director],1,"History, Other"
RQ-271197-20,1,Lawrence University,Four-Year College,Appleton,WI,54911-5798,USA,8,44.261210,-88.401190,7/1/2020 12:00:00 AM,2020,Ways of Knowing in Tibetan Philosophy: An Annotated English Translation of Gorampa Sonam Senge’s Synopsis of the Middle Way,Scholarly Editions and Translations,Research Programs,99972.0000,0.0000,99972.0000,0.0000,99972.0000,0.0000,10/1/2020 12:00:00 AM,9/30/2021 12:00:00 AM,"We are completing the first English translation of the 15th-century Classical Tibetan text, ""Synopsis of the Middle Way."" This encyclopedic text was composed by the renowned Tibetan Buddhist scholar-monk Gorampa Sonam Senge, and presents not only his own views on a range of philosophical topics including metaphysics, logic, epistemology, and ethics, but also catalogs the positions of dozens of other Indian and Tibetan Buddhist philosophers. The primary concern of the Synopsis is the nature of knowledge: what does it mean to know, and what kinds of knowledge are the most important? Gorampa is well-known in Tibetan Buddhism and this text is his most extensive philosophical work. The translation of this text will benefit scholars of Buddhism, as well as those interested in the nature of knowledge more broadly. Work was previously supported by an NEH Summer Stipend. The complete translation will be submitted to Wisdom Publications for publication in September 2021.",Preparation for publication of an English translation of the 15th-century Tibetan philosophical text <em>Synopsis of the Middle Way</em> by Gorampa Sonam Senge (1429-89). (12 months),Nonwestern Religion,0,,1,Constance Kassor [Project Director],2,Non-Western Philosophy; Nonwestern Religion
RQ-271199-20,1,Rutgers University,Publishing,New Brunswick,NJ,08901-8559,USA,12,40.477220,-74.426000,7/1/2020 12:00:00 AM,2020,Edison Papers Digital Book Edition,Scholarly Editions and Translations,Research Programs,225000.0000,125000.0000,225000.0000,120680.0000,345680.0000,0.0000,10/1/2020 12:00:00 AM,9/30/2022 12:00:00 AM,"This application will fund  work on Always Something New: Volume 10 (January 1890 to June 1892). During the grant period we expect to complete the manuscript of this volume. During the period of this grant we also  will be transforming our book edition from print to digital formats, exploring ways to make it more accessible to a non-scholarly public while maintaining the high standards of our scholarly edition, and looking at new ways to link together our digital book and image editions.","Preparation for publication of volumes 10, 11, and 12 of the selected papers of inventor Thomas Edison (1847-1931), covering the years 1890-1905. (24 months)",History of Science,0,,1,Paul Israel [Project Director],2,History of Science; U.S. History
